id,day,begin_hour,rest_length
391,0,23,1.719228948679622
391,1,3,1.7760456895642092
391,2,13,1.4312125824454596
391,2,18,1.3561245791245795
391,3,15,1.3885742821473157
391,4,10,1.4397712765957436
391,4,14,1.2834484551396315
391,5,16,1.1614022757697458
391,6,23,1.719228948679622
392,0,17,1.4313220551378458
392,1,18,1.3561245791245795
392,2,3,1.7760456895642092
392,2,20,1.6120232172470974
392,3,4,1.517151321919405
392,4,0,1.8015495086923654
392,4,11,1.7595890328773707
392,4,22,1.349054149085795
392,5,11,1.7595890328773707
392,6,15,1.3885742821473157
393,0,14,1.2834484551396315
393,1,21,1.3295366991078659
393,2,18,1.3561245791245795
393,3,6,1.1968903874973245
393,4,4,1.517151321919405
393,5,7,1.9428860398860393
393,6,15,1.3885742821473157
394,0,20,1.6120232172470974
394,1,14,1.2834484551396315
394,2,22,1.349054149085795
394,3,2,1.926955712326085
394,3,5,1.1498277818299711
394,4,4,1.517151321919405
394,4,5,1.1498277818299711
394,4,16,1.1614022757697458
394,5,12,1.8944583557709551
394,5,17,1.4313220551378458
394,6,0,1.8015495086923654
394,6,4,1.517151321919405
395,0,4,1.517151321919405
395,1,8,1.307800679669032
395,2,19,1.87762077294686
395,3,14,1.2834484551396315
395,4,-1,
395,5,5,1.1498277818299711
395,6,1,1.8093585740307072
396,0,2,1.926955712326085
396,1,1,1.8093585740307072
396,2,4,1.517151321919405
396,2,7,1.9428860398860393
396,3,-1,
396,4,9,1.1975565656565659
396,5,4,1.517151321919405
396,6,23,1.719228948679622
397,0,5,1.1498277818299711
397,0,19,1.87762077294686
397,1,7,1.9428860398860393
397,2,4,1.517151321919405
397,3,4,1.517151321919405
397,4,18,1.3561245791245795
397,5,4,1.517151321919405
397,6,9,1.1975565656565659
398,0,15,1.3885742821473157
398,1,5,1.1498277818299711
398,2,3,1.7760456895642092
398,2,5,1.1498277818299711
398,2,12,1.8944583557709551
398,3,6,1.1968903874973245
398,4,4,1.517151321919405
398,5,23,1.719228948679622
398,6,6,1.1968903874973245
399,0,22,1.349054149085795
399,1,12,1.8944583557709551
399,2,4,1.517151321919405
399,3,0,1.8015495086923654
399,4,15,1.3885742821473157
399,5,-1,
399,6,20,1.6120232172470974
4,0,1,1.8093585740307072
4,1,17,1.4313220551378458
4,2,5,1.1498277818299711
4,3,11,1.7595890328773707
4,4,-1,
4,5,-1,
4,6,7,1.9428860398860393
40,0,3,1.7760456895642092
40,1,3,1.7760456895642092
40,1,9,1.1975565656565659
40,2,4,1.517151321919405
40,2,11,1.7595890328773707
40,3,4,1.517151321919405
40,3,5,1.1498277818299711
40,3,14,1.2834484551396315
40,4,11,1.7595890328773707
40,4,12,1.8944583557709551
40,5,6,1.1968903874973245
40,6,4,1.517151321919405
400,0,15,1.3885742821473157
400,0,17,1.4313220551378458
400,1,-1,
400,2,18,1.3561245791245795
400,3,1,1.8093585740307072
400,4,5,1.1498277818299711
400,4,15,1.3885742821473157
400,5,2,1.926955712326085
400,6,18,1.3561245791245795
401,0,13,1.4312125824454596
401,1,3,1.7760456895642092
401,2,7,1.9428860398860393
401,2,14,1.2834484551396315
401,3,3,1.7760456895642092
401,4,3,1.7760456895642092
401,5,-1,
401,6,4,1.517151321919405
401,6,11,1.7595890328773707
402,0,0,1.8015495086923654
402,1,0,1.8015495086923654
402,1,9,1.1975565656565659
402,2,3,1.7760456895642092
402,2,4,1.517151321919405
402,2,14,1.2834484551396315
402,3,3,1.7760456895642092
402,3,4,1.517151321919405
402,4,12,1.8944583557709551
402,5,20,1.6120232172470974
402,6,6,1.1968903874973245
403,0,4,1.517151321919405
403,1,14,1.2834484551396315
403,2,16,1.1614022757697458
403,3,11,1.7595890328773707
403,3,18,1.3561245791245795
403,4,20,1.6120232172470974
403,5,18,1.3561245791245795
403,6,4,1.517151321919405
404,0,19,1.87762077294686
404,1,5,1.1498277818299711
404,1,20,1.6120232172470974
404,2,0,1.8015495086923654
404,3,2,1.926955712326085
404,4,3,1.7760456895642092
404,5,3,1.7760456895642092
404,6,6,1.1968903874973245
405,0,4,1.517151321919405
405,0,5,1.1498277818299711
405,1,14,1.2834484551396315
405,1,16,1.1614022757697458
405,2,1,1.8093585740307072
405,3,4,1.517151321919405
405,4,2,1.926955712326085
405,5,6,1.1968903874973245
405,6,8,1.307800679669032
406,0,0,1.8015495086923654
406,0,16,1.1614022757697458
406,1,4,1.517151321919405
406,1,12,1.8944583557709551
406,2,1,1.8093585740307072
406,3,20,1.6120232172470974
406,4,4,1.517151321919405
406,5,5,1.1498277818299711
406,6,0,1.8015495086923654
407,0,12,1.8944583557709551
407,1,15,1.3885742821473157
407,2,3,1.7760456895642092
407,3,0,1.8015495086923654
407,3,17,1.4313220551378458
407,4,4,1.517151321919405
407,4,11,1.7595890328773707
407,5,8,1.307800679669032
407,6,3,1.7760456895642092
408,0,22,1.349054149085795
408,1,2,1.926955712326085
408,2,10,1.4397712765957436
408,3,-1,
408,4,9,1.1975565656565659
408,5,23,1.719228948679622
408,6,3,1.7760456895642092
408,6,6,1.1968903874973245
409,0,3,1.7760456895642092
409,1,3,1.7760456895642092
409,2,9,1.1975565656565659
409,3,5,1.1498277818299711
409,3,16,1.1614022757697458
409,4,6,1.1968903874973245
409,5,17,1.4313220551378458
409,6,3,1.7760456895642092
409,6,5,1.1498277818299711
409,6,14,1.2834484551396315
41,0,3,1.7760456895642092
41,1,-1,
41,2,17,1.4313220551378458
41,3,11,1.7595890328773707
41,4,2,1.926955712326085
41,5,13,1.4312125824454596
41,6,19,1.87762077294686
410,0,5,1.1498277818299711
410,1,5,1.1498277818299711
410,2,15,1.3885742821473157
410,3,16,1.1614022757697458
410,4,4,1.517151321919405
410,5,14,1.2834484551396315
410,6,8,1.307800679669032
411,0,5,1.1498277818299711
411,0,8,1.307800679669032
411,0,13,1.4312125824454596
411,1,8,1.307800679669032
411,2,-1,
411,3,11,1.7595890328773707
411,3,17,1.4313220551378458
411,4,17,1.4313220551378458
411,5,22,1.349054149085795
411,6,6,1.1968903874973245
412,0,15,1.3885742821473157
412,1,5,1.1498277818299711
412,2,-1,
412,3,-1,
412,4,7,1.9428860398860393
412,4,23,1.719228948679622
412,5,3,1.7760456895642092
412,6,2,1.926955712326085
412,6,5,1.1498277818299711
413,0,6,1.1968903874973245
413,1,7,1.9428860398860393
413,2,-1,
413,3,5,1.1498277818299711
413,4,8,1.307800679669032
413,5,6,1.1968903874973245
413,5,10,1.4397712765957436
413,6,-1,
414,0,-1,
414,1,6,1.1968903874973245
414,1,11,1.7595890328773707
414,2,16,1.1614022757697458
414,3,1,1.8093585740307072
414,3,10,1.4397712765957436
414,4,2,1.926955712326085
414,5,12,1.8944583557709551
414,6,9,1.1975565656565659
415,0,15,1.3885742821473157
415,0,22,1.349054149085795
415,1,18,1.3561245791245795
415,2,16,1.1614022757697458
415,3,7,1.9428860398860393
415,4,4,1.517151321919405
415,4,6,1.1968903874973245
415,4,21,1.3295366991078659
415,4,22,1.349054149085795
415,5,-1,
415,6,11,1.7595890328773707
416,0,4,1.517151321919405
416,1,22,1.349054149085795
416,2,1,1.8093585740307072
416,2,9,1.1975565656565659
416,3,10,1.4397712765957436
416,3,18,1.3561245791245795
416,4,8,1.307800679669032
416,4,13,1.4312125824454596
416,5,2,1.926955712326085
416,6,9,1.1975565656565659
417,0,17,1.4313220551378458
417,1,11,1.7595890328773707
417,2,22,1.349054149085795
417,3,11,1.7595890328773707
417,4,-1,
417,5,6,1.1968903874973245
417,6,8,1.307800679669032
417,6,11,1.7595890328773707
418,0,4,1.517151321919405
418,1,4,1.517151321919405
418,2,14,1.2834484551396315
418,3,-1,
418,4,12,1.8944583557709551
418,5,22,1.349054149085795
418,6,7,1.9428860398860393
419,0,5,1.1498277818299711
419,1,14,1.2834484551396315
419,2,6,1.1968903874973245
419,3,-1,
419,4,12,1.8944583557709551
419,5,0,1.8015495086923654
419,6,12,1.8944583557709551
42,0,4,1.517151321919405
42,1,15,1.3885742821473157
42,2,5,1.1498277818299711
42,2,15,1.3885742821473157
42,3,-1,
42,4,12,1.8944583557709551
42,4,23,1.719228948679622
42,5,4,1.517151321919405
42,5,23,1.719228948679622
42,6,5,1.1498277818299711
420,0,13,1.4312125824454596
420,1,6,1.1968903874973245
420,2,22,1.349054149085795
420,3,2,1.926955712326085
420,4,8,1.307800679669032
420,5,12,1.8944583557709551
420,6,4,1.517151321919405
421,0,3,1.7760456895642092
421,0,17,1.4313220551378458
421,1,23,1.719228948679622
421,2,22,1.349054149085795
421,3,20,1.6120232172470974
421,4,9,1.1975565656565659
421,4,17,1.4313220551378458
421,5,4,1.517151321919405
421,6,14,1.2834484551396315
422,0,9,1.1975565656565659
422,1,1,1.8093585740307072
422,2,7,1.9428860398860393
422,3,6,1.1968903874973245
422,4,8,1.307800679669032
422,4,11,1.7595890328773707
422,5,2,1.926955712326085
422,5,12,1.8944583557709551
422,5,21,1.3295366991078659
422,6,5,1.1498277818299711
423,0,12,1.8944583557709551
423,1,15,1.3885742821473157
423,2,6,1.1968903874973245
423,3,22,1.349054149085795
423,4,4,1.517151321919405
423,5,11,1.7595890328773707
423,6,13,1.4312125824454596
424,0,5,1.1498277818299711
424,1,0,1.8015495086923654
424,1,5,1.1498277818299711
424,1,20,1.6120232172470974
424,2,10,1.4397712765957436
424,2,12,1.8944583557709551
424,3,19,1.87762077294686
424,4,7,1.9428860398860393
424,5,4,1.517151321919405
424,6,13,1.4312125824454596
425,0,17,1.4313220551378458
425,1,19,1.87762077294686
425,2,7,1.9428860398860393
425,3,1,1.8093585740307072
425,3,6,1.1968903874973245
425,4,4,1.517151321919405
425,5,6,1.1968903874973245
425,5,8,1.307800679669032
425,6,6,1.1968903874973245
426,0,6,1.1968903874973245
426,1,12,1.8944583557709551
426,2,10,1.4397712765957436
426,2,12,1.8944583557709551
426,3,3,1.7760456895642092
426,3,5,1.1498277818299711
426,3,16,1.1614022757697458
426,4,2,1.926955712326085
426,5,10,1.4397712765957436
426,6,11,1.7595890328773707
427,0,7,1.9428860398860393
427,1,15,1.3885742821473157
427,2,-1,
427,3,5,1.1498277818299711
427,4,15,1.3885742821473157
427,5,6,1.1968903874973245
427,6,12,1.8944583557709551
428,0,4,1.517151321919405
428,1,19,1.87762077294686
428,2,4,1.517151321919405
428,2,21,1.3295366991078659
428,3,5,1.1498277818299711
428,3,7,1.9428860398860393
428,4,10,1.4397712765957436
428,5,8,1.307800679669032
428,6,6,1.1968903874973245
428,6,10,1.4397712765957436
429,0,21,1.3295366991078659
429,1,4,1.517151321919405
429,2,-1,
429,3,4,1.517151321919405
429,3,23,1.719228948679622
429,4,14,1.2834484551396315
429,5,3,1.7760456895642092
429,6,9,1.1975565656565659
43,0,18,1.3561245791245795
43,0,22,1.349054149085795
43,1,9,1.1975565656565659
43,2,16,1.1614022757697458
43,3,2,1.926955712326085
43,4,6,1.1968903874973245
43,4,23,1.719228948679622
43,5,4,1.517151321919405
43,6,4,1.517151321919405
43,6,9,1.1975565656565659
430,0,1,1.8093585740307072
430,1,10,1.4397712765957436
430,2,18,1.3561245791245795
430,3,17,1.4313220551378458
430,4,3,1.7760456895642092
430,5,-1,
430,6,-1,
431,0,-1,
431,1,5,1.1498277818299711
431,2,21,1.3295366991078659
431,3,5,1.1498277818299711
431,3,17,1.4313220551378458
431,4,4,1.517151321919405
431,5,0,1.8015495086923654
431,5,21,1.3295366991078659
431,6,12,1.8944583557709551
432,0,-1,
432,1,15,1.3885742821473157
432,2,7,1.9428860398860393
432,2,12,1.8944583557709551
432,3,12,1.8944583557709551
432,4,22,1.349054149085795
432,5,6,1.1968903874973245
432,6,9,1.1975565656565659
433,0,5,1.1498277818299711
433,1,4,1.517151321919405
433,2,4,1.517151321919405
433,3,11,1.7595890328773707
433,4,5,1.1498277818299711
433,5,5,1.1498277818299711
433,5,11,1.7595890328773707
433,6,4,1.517151321919405
433,6,11,1.7595890328773707
434,0,6,1.1968903874973245
434,1,17,1.4313220551378458
434,2,3,1.7760456895642092
434,2,8,1.307800679669032
434,3,4,1.517151321919405
434,3,6,1.1968903874973245
434,4,5,1.1498277818299711
434,4,13,1.4312125824454596
434,5,12,1.8944583557709551
434,6,19,1.87762077294686
435,0,7,1.9428860398860393
435,1,1,1.8093585740307072
435,1,8,1.307800679669032
435,2,-1,
435,3,4,1.517151321919405
435,4,14,1.2834484551396315
435,5,2,1.926955712326085
435,5,4,1.517151321919405
435,6,-1,
436,0,7,1.9428860398860393
436,1,1,1.8093585740307072
436,1,3,1.7760456895642092
436,1,23,1.719228948679622
436,2,-1,
436,3,6,1.1968903874973245
436,3,10,1.4397712765957436
436,4,7,1.9428860398860393
436,5,4,1.517151321919405
436,6,11,1.7595890328773707
437,0,5,1.1498277818299711
437,0,17,1.4313220551378458
437,1,3,1.7760456895642092
437,2,10,1.4397712765957436
437,3,7,1.9428860398860393
437,4,14,1.2834484551396315
437,4,16,1.1614022757697458
437,4,20,1.6120232172470974
437,5,5,1.1498277818299711
437,6,4,1.517151321919405
438,0,19,1.87762077294686
438,1,3,1.7760456895642092
438,1,17,1.4313220551378458
438,1,21,1.3295366991078659
438,2,14,1.2834484551396315
438,3,4,1.517151321919405
438,3,6,1.1968903874973245
438,4,6,1.1968903874973245
438,5,10,1.4397712765957436
438,6,3,1.7760456895642092
438,6,14,1.2834484551396315
439,0,11,1.7595890328773707
439,1,3,1.7760456895642092
439,1,11,1.7595890328773707
439,2,4,1.517151321919405
439,2,20,1.6120232172470974
439,3,5,1.1498277818299711
439,3,18,1.3561245791245795
439,4,7,1.9428860398860393
439,5,6,1.1968903874973245
439,6,7,1.9428860398860393
44,0,4,1.517151321919405
44,1,4,1.517151321919405
44,2,9,1.1975565656565659
44,3,4,1.517151321919405
44,4,15,1.3885742821473157
44,5,5,1.1498277818299711
44,6,2,1.926955712326085
44,6,22,1.349054149085795
440,0,2,1.926955712326085
440,1,22,1.349054149085795
440,2,4,1.517151321919405
440,2,9,1.1975565656565659
440,3,17,1.4313220551378458
440,4,18,1.3561245791245795
440,5,6,1.1968903874973245
440,6,1,1.8093585740307072
441,0,15,1.3885742821473157
441,1,4,1.517151321919405
441,2,4,1.517151321919405
441,3,1,1.8093585740307072
441,3,13,1.4312125824454596
441,4,5,1.1498277818299711
441,5,-1,
441,6,4,1.517151321919405
441,6,5,1.1498277818299711
441,6,13,1.4312125824454596
442,0,4,1.517151321919405
442,1,-1,
442,2,-1,
442,3,10,1.4397712765957436
442,4,17,1.4313220551378458
442,5,19,1.87762077294686
442,6,9,1.1975565656565659
443,0,-1,
443,1,22,1.349054149085795
443,2,3,1.7760456895642092
443,2,12,1.8944583557709551
443,3,12,1.8944583557709551
443,4,23,1.719228948679622
443,5,10,1.4397712765957436
443,5,11,1.7595890328773707
443,6,4,1.517151321919405
444,0,7,1.9428860398860393
444,0,16,1.1614022757697458
444,1,4,1.517151321919405
444,1,6,1.1968903874973245
444,2,5,1.1498277818299711
444,2,17,1.4313220551378458
444,3,17,1.4313220551378458
444,4,16,1.1614022757697458
444,5,3,1.7760456895642092
444,6,9,1.1975565656565659
445,0,7,1.9428860398860393
445,1,6,1.1968903874973245
445,1,17,1.4313220551378458
445,2,5,1.1498277818299711
445,3,19,1.87762077294686
445,4,17,1.4313220551378458
445,5,14,1.2834484551396315
445,5,18,1.3561245791245795
445,6,5,1.1498277818299711
446,0,13,1.4312125824454596
446,1,4,1.517151321919405
446,2,15,1.3885742821473157
446,3,21,1.3295366991078659
446,4,3,1.7760456895642092
446,4,5,1.1498277818299711
446,4,18,1.3561245791245795
446,5,4,1.517151321919405
446,6,21,1.3295366991078659
447,0,5,1.1498277818299711
447,1,12,1.8944583557709551
447,2,1,1.8093585740307072
447,2,2,1.926955712326085
447,3,7,1.9428860398860393
447,4,10,1.4397712765957436
447,4,17,1.4313220551378458
447,5,12,1.8944583557709551
447,5,19,1.87762077294686
447,6,13,1.4312125824454596
448,0,4,1.517151321919405
448,1,7,1.9428860398860393
448,1,17,1.4313220551378458
448,2,6,1.1968903874973245
448,3,22,1.349054149085795
448,4,5,1.1498277818299711
448,5,7,1.9428860398860393
448,6,13,1.4312125824454596
449,0,2,1.926955712326085
449,1,6,1.1968903874973245
449,2,4,1.517151321919405
449,3,7,1.9428860398860393
449,4,14,1.2834484551396315
449,5,5,1.1498277818299711
449,6,-1,
45,0,16,1.1614022757697458
45,1,14,1.2834484551396315
45,2,4,1.517151321919405
45,3,14,1.2834484551396315
45,4,-1,
45,5,2,1.926955712326085
45,5,4,1.517151321919405
45,5,7,1.9428860398860393
45,5,13,1.4312125824454596
45,6,3,1.7760456895642092
450,0,4,1.517151321919405
450,0,5,1.1498277818299711
450,0,11,1.7595890328773707
450,1,3,1.7760456895642092
450,1,5,1.1498277818299711
450,2,4,1.517151321919405
450,3,-1,
450,4,13,1.4312125824454596
450,5,21,1.3295366991078659
450,6,16,1.1614022757697458
451,0,2,1.926955712326085
451,1,0,1.8015495086923654
451,2,6,1.1968903874973245
451,2,16,1.1614022757697458
451,3,6,1.1968903874973245
451,4,4,1.517151321919405
451,4,7,1.9428860398860393
451,4,12,1.8944583557709551
451,5,-1,
451,6,4,1.517151321919405
452,0,4,1.517151321919405
452,0,22,1.349054149085795
452,1,10,1.4397712765957436
452,2,0,1.8015495086923654
452,2,5,1.1498277818299711
452,2,9,1.1975565656565659
452,3,14,1.2834484551396315
452,4,0,1.8015495086923654
452,5,10,1.4397712765957436
452,5,22,1.349054149085795
452,6,6,1.1968903874973245
452,6,17,1.4313220551378458
453,0,0,1.8015495086923654
453,1,4,1.517151321919405
453,2,6,1.1968903874973245
453,3,5,1.1498277818299711
453,4,14,1.2834484551396315
453,5,0,1.8015495086923654
453,6,12,1.8944583557709551
454,0,6,1.1968903874973245
454,0,12,1.8944583557709551
454,0,22,1.349054149085795
454,1,7,1.9428860398860393
454,1,21,1.3295366991078659
454,2,4,1.517151321919405
454,3,1,1.8093585740307072
454,4,6,1.1968903874973245
454,5,1,1.8093585740307072
454,6,2,1.926955712326085
454,6,15,1.3885742821473157
455,0,4,1.517151321919405
455,1,-1,
455,2,9,1.1975565656565659
455,3,3,1.7760456895642092
455,4,4,1.517151321919405
455,5,14,1.2834484551396315
455,6,23,1.719228948679622
456,0,4,1.517151321919405
456,1,4,1.517151321919405
456,2,9,1.1975565656565659
456,3,9,1.1975565656565659
456,4,7,1.9428860398860393
456,4,19,1.87762077294686
456,5,11,1.7595890328773707
456,6,3,1.7760456895642092
457,0,21,1.3295366991078659
457,1,5,1.1498277818299711
457,2,19,1.87762077294686
457,3,3,1.7760456895642092
457,4,0,1.8015495086923654
457,4,10,1.4397712765957436
457,5,0,1.8015495086923654
457,6,15,1.3885742821473157
458,0,4,1.517151321919405
458,0,6,1.1968903874973245
458,1,20,1.6120232172470974
458,2,0,1.8015495086923654
458,2,16,1.1614022757697458
458,3,1,1.8093585740307072
458,4,4,1.517151321919405
458,4,19,1.87762077294686
458,5,6,1.1968903874973245
458,6,4,1.517151321919405
459,0,3,1.7760456895642092
459,1,4,1.517151321919405
459,2,14,1.2834484551396315
459,3,6,1.1968903874973245
459,4,17,1.4313220551378458
459,4,18,1.3561245791245795
459,5,6,1.1968903874973245
459,5,21,1.3295366991078659
459,6,5,1.1498277818299711
46,0,12,1.8944583557709551
46,0,16,1.1614022757697458
46,1,17,1.4313220551378458
46,2,17,1.4313220551378458
46,3,12,1.8944583557709551
46,4,14,1.2834484551396315
46,4,17,1.4313220551378458
46,5,6,1.1968903874973245
46,5,14,1.2834484551396315
46,6,8,1.307800679669032
460,0,0,1.8015495086923654
460,0,15,1.3885742821473157
460,1,13,1.4312125824454596
460,2,5,1.1498277818299711
460,3,5,1.1498277818299711
460,4,6,1.1968903874973245
460,4,23,1.719228948679622
460,5,5,1.1498277818299711
460,5,7,1.9428860398860393
460,6,4,1.517151321919405
461,0,11,1.7595890328773707
461,1,6,1.1968903874973245
461,2,4,1.517151321919405
461,2,6,1.1968903874973245
461,3,3,1.7760456895642092
461,3,4,1.517151321919405
461,4,16,1.1614022757697458
461,5,0,1.8015495086923654
461,6,5,1.1498277818299711
462,0,5,1.1498277818299711
462,1,0,1.8015495086923654
462,1,5,1.1498277818299711
462,2,5,1.1498277818299711
462,3,3,1.7760456895642092
462,4,20,1.6120232172470974
462,5,5,1.1498277818299711
462,6,4,1.517151321919405
463,0,0,1.8015495086923654
463,1,3,1.7760456895642092
463,2,5,1.1498277818299711
463,2,14,1.2834484551396315
463,2,15,1.3885742821473157
463,3,-1,
463,4,12,1.8944583557709551
463,5,3,1.7760456895642092
463,6,2,1.926955712326085
463,6,13,1.4312125824454596
464,0,5,1.1498277818299711
464,0,9,1.1975565656565659
464,1,11,1.7595890328773707
464,2,4,1.517151321919405
464,3,0,1.8015495086923654
464,4,11,1.7595890328773707
464,4,12,1.8944583557709551
464,5,-1,
464,6,3,1.7760456895642092
465,0,4,1.517151321919405
465,1,4,1.517151321919405
465,2,17,1.4313220551378458
465,3,4,1.517151321919405
465,3,8,1.307800679669032
465,3,23,1.719228948679622
465,4,12,1.8944583557709551
465,5,4,1.517151321919405
465,6,2,1.926955712326085
466,0,15,1.3885742821473157
466,1,20,1.6120232172470974
466,2,23,1.719228948679622
466,3,13,1.4312125824454596
466,4,21,1.3295366991078659
466,5,16,1.1614022757697458
466,6,1,1.8093585740307072
467,0,4,1.517151321919405
467,1,-1,
467,2,16,1.1614022757697458
467,3,4,1.517151321919405
467,3,8,1.307800679669032
467,4,9,1.1975565656565659
467,4,10,1.4397712765957436
467,4,20,1.6120232172470974
467,5,4,1.517151321919405
467,5,5,1.1498277818299711
467,6,6,1.1968903874973245
467,6,18,1.3561245791245795
468,0,4,1.517151321919405
468,1,5,1.1498277818299711
468,2,1,1.8093585740307072
468,3,-1,
468,4,8,1.307800679669032
468,5,8,1.307800679669032
468,6,5,1.1498277818299711
469,0,13,1.4312125824454596
469,1,19,1.87762077294686
469,2,-1,
469,3,4,1.517151321919405
469,4,4,1.517151321919405
469,5,6,1.1968903874973245
469,6,6,1.1968903874973245
469,6,10,1.4397712765957436
47,0,1,1.8093585740307072
47,0,16,1.1614022757697458
47,1,9,1.1975565656565659
47,2,11,1.7595890328773707
47,3,7,1.9428860398860393
47,4,11,1.7595890328773707
47,5,2,1.926955712326085
47,6,11,1.7595890328773707
470,0,23,1.719228948679622
470,1,19,1.87762077294686
470,2,0,1.8015495086923654
470,3,0,1.8015495086923654
470,4,13,1.4312125824454596
470,5,11,1.7595890328773707
470,5,16,1.1614022757697458
470,6,1,1.8093585740307072
471,0,18,1.3561245791245795
471,1,3,1.7760456895642092
471,1,17,1.4313220551378458
471,2,10,1.4397712765957436
471,3,7,1.9428860398860393
471,4,3,1.7760456895642092
471,5,5,1.1498277818299711
471,6,4,1.517151321919405
472,0,14,1.2834484551396315
472,0,22,1.349054149085795
472,1,5,1.1498277818299711
472,2,8,1.307800679669032
472,2,14,1.2834484551396315
472,3,7,1.9428860398860393
472,4,4,1.517151321919405
472,4,11,1.7595890328773707
472,5,8,1.307800679669032
472,6,5,1.1498277818299711
473,0,3,1.7760456895642092
473,0,21,1.3295366991078659
473,1,3,1.7760456895642092
473,2,-1,
473,3,3,1.7760456895642092
473,4,5,1.1498277818299711
473,5,17,1.4313220551378458
473,6,4,1.517151321919405
474,0,16,1.1614022757697458
474,1,8,1.307800679669032
474,1,12,1.8944583557709551
474,2,7,1.9428860398860393
474,2,16,1.1614022757697458
474,3,0,1.8015495086923654
474,4,3,1.7760456895642092
474,5,5,1.1498277818299711
474,6,3,1.7760456895642092
474,6,8,1.307800679669032
475,0,2,1.926955712326085
475,1,3,1.7760456895642092
475,1,9,1.1975565656565659
475,2,13,1.4312125824454596
475,3,5,1.1498277818299711
475,4,8,1.307800679669032
475,5,4,1.517151321919405
475,6,20,1.6120232172470974
476,0,4,1.517151321919405
476,1,4,1.517151321919405
476,2,2,1.926955712326085
476,3,-1,
476,4,16,1.1614022757697458
476,5,10,1.4397712765957436
476,6,-1,
477,0,6,1.1968903874973245
477,1,4,1.517151321919405
477,2,3,1.7760456895642092
477,3,6,1.1968903874973245
477,4,5,1.1498277818299711
477,4,18,1.3561245791245795
477,5,-1,
477,6,10,1.4397712765957436
477,6,16,1.1614022757697458
478,0,20,1.6120232172470974
478,1,17,1.4313220551378458
478,2,10,1.4397712765957436
478,3,12,1.8944583557709551
478,4,16,1.1614022757697458
478,5,0,1.8015495086923654
478,5,18,1.3561245791245795
478,6,3,1.7760456895642092
479,0,13,1.4312125824454596
479,1,21,1.3295366991078659
479,2,17,1.4313220551378458
479,3,3,1.7760456895642092
479,4,3,1.7760456895642092
479,4,13,1.4312125824454596
479,5,0,1.8015495086923654
479,5,16,1.1614022757697458
479,6,-1,
48,0,4,1.517151321919405
48,1,0,1.8015495086923654
48,2,4,1.517151321919405
48,3,0,1.8015495086923654
48,3,2,1.926955712326085
48,4,4,1.517151321919405
48,4,17,1.4313220551378458
48,5,6,1.1968903874973245
48,6,18,1.3561245791245795
480,0,1,1.8093585740307072
480,0,19,1.87762077294686
480,1,0,1.8015495086923654
480,2,3,1.7760456895642092
480,2,9,1.1975565656565659
480,3,-1,
480,4,5,1.1498277818299711
480,5,4,1.517151321919405
480,5,10,1.4397712765957436
480,6,17,1.4313220551378458
481,0,4,1.517151321919405
481,1,1,1.8093585740307072
481,1,2,1.926955712326085
481,1,5,1.1498277818299711
481,1,21,1.3295366991078659
481,2,3,1.7760456895642092
481,2,12,1.8944583557709551
481,3,3,1.7760456895642092
481,4,5,1.1498277818299711
481,5,16,1.1614022757697458
481,6,4,1.517151321919405
481,6,5,1.1498277818299711
482,0,12,1.8944583557709551
482,1,8,1.307800679669032
482,2,5,1.1498277818299711
482,3,21,1.3295366991078659
482,4,20,1.6120232172470974
482,5,22,1.349054149085795
482,6,4,1.517151321919405
482,6,7,1.9428860398860393
483,0,6,1.1968903874973245
483,0,18,1.3561245791245795
483,1,2,1.926955712326085
483,1,5,1.1498277818299711
483,2,3,1.7760456895642092
483,3,4,1.517151321919405
483,4,5,1.1498277818299711
483,5,17,1.4313220551378458
483,6,4,1.517151321919405
483,6,8,1.307800679669032
484,0,14,1.2834484551396315
484,1,2,1.926955712326085
484,2,-1,
484,3,19,1.87762077294686
484,4,6,1.1968903874973245
484,5,12,1.8944583557709551
484,6,17,1.4313220551378458
484,6,18,1.3561245791245795
485,0,21,1.3295366991078659
485,1,15,1.3885742821473157
485,2,1,1.8093585740307072
485,3,15,1.3885742821473157
485,4,6,1.1968903874973245
485,4,12,1.8944583557709551
485,5,12,1.8944583557709551
485,6,5,1.1498277818299711
486,0,18,1.3561245791245795
486,1,7,1.9428860398860393
486,2,2,1.926955712326085
486,3,-1,
486,4,4,1.517151321919405
486,5,0,1.8015495086923654
486,6,3,1.7760456895642092
486,6,9,1.1975565656565659
487,0,4,1.517151321919405
487,1,6,1.1968903874973245
487,2,7,1.9428860398860393
487,2,13,1.4312125824454596
487,3,4,1.517151321919405
487,4,-1,
487,5,-1,
487,6,15,1.3885742821473157
488,0,3,1.7760456895642092
488,0,7,1.9428860398860393
488,0,21,1.3295366991078659
488,1,8,1.307800679669032
488,2,2,1.926955712326085
488,2,12,1.8944583557709551
488,3,7,1.9428860398860393
488,4,11,1.7595890328773707
488,4,20,1.6120232172470974
488,5,4,1.517151321919405
488,6,20,1.6120232172470974
489,0,4,1.517151321919405
489,0,21,1.3295366991078659
489,1,2,1.926955712326085
489,1,15,1.3885742821473157
489,2,10,1.4397712765957436
489,2,12,1.8944583557709551
489,3,20,1.6120232172470974
489,4,5,1.1498277818299711
489,4,20,1.6120232172470974
489,5,14,1.2834484551396315
489,6,12,1.8944583557709551
49,0,-1,
49,1,21,1.3295366991078659
